#{"env_id": "GopherNoFrameskip-v4", "t_start": 1537853887.143833}
r,l,t
1120.0,966,8699.560201
2660.0,1590,8712.949874
3260.0,2037,8729.566617
2100.0,1710,8743.660596
1180.0,1214,8751.751781
1380.0,1408,8760.915669
1880.0,1377,8769.931653
1160.0,1141,8778.316758
1980.0,1581,8791.410896
1540.0,1396,8802.750507
2860.0,1972,8817.401882
1260.0,1281,8827.509524
2740.0,1739,8842.369944
3180.0,1876,8858.272972
3160.0,1844,8873.556047
2160.0,1619,8886.566052
2100.0,1608,8899.493914
1620.0,1211,8909.315835
1580.0,1273,8919.725141
2080.0,1446,8931.560887
1840.0,1465,8943.353126
320.0,781,8949.661322
660.0,850,8956.827845
2280.0,1809,8972.176679
1120.0,1024,8980.87362
1620.0,1342,8992.334227
3540.0,2357,9011.847873
2280.0,1727,9025.892602
2920.0,1803,9040.626895
780.0,779,9046.994772
1680.0,1432,9058.727065
2740.0,1911,9074.456389
2500.0,1537,9087.461588
2000.0,1596,9100.861439
1460.0,1618,9114.308529
520.0,774,9120.560747
3320.0,1780,9135.026169
2160.0,1554,9147.551878
1240.0,1128,9156.705228
2500.0,1949,9172.47162
1060.0,1021,9180.711725
1380.0,1135,9189.993006
580.0,783,9196.395532
2100.0,1890,9212.376904
