#{"t_start": 1538289884.6059353, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
1380.0,1531,15087.973399
2108.0,2707,15104.456249
660.0,1520,15113.603781
2692.0,2989,15131.821908
2636.0,3464,15152.983672
3000.0,4016,15177.534575
3448.0,3801,15200.689214
3364.0,3285,15220.751323
1188.0,1923,15232.316164
1332.0,2474,15247.250286
1332.0,1503,15256.398563
1380.0,2029,15268.914111
1284.0,2368,15283.339255
1380.0,2381,15297.939194
2004.0,3018,15316.27831
1432.0,2348,15330.742217
2160.0,2751,15347.440962
852.0,1061,15353.853193
1236.0,1519,15363.001782
1432.0,2416,15377.705502
1332.0,1778,15388.396501
2056.0,2646,15404.460344
660.0,1090,15411.024545
756.0,1456,15419.83184
1536.0,3124,15438.803589
1332.0,1715,15449.305438
3750.0,4229,15475.107965
2160.0,2673,15491.463712
1380.0,2491,15506.719318
3840.0,3813,15530.245637
1284.0,1820,15541.276704
1332.0,2198,15554.656414
1140.0,1955,15566.682338
2160.0,3056,15585.544299
948.0,3233,15605.320916
3000.0,4785,15634.652538
1380.0,2256,15648.447271
1380.0,3010,15666.844948
2160.0,3164,15686.41022
1380.0,3743,15709.208671
1284.0,2929,15727.131293
1588.0,2298,15741.11223
1848.0,2899,15758.945266
1284.0,1770,15769.708766
2160.0,2564,15785.456955
996.0,2203,15798.981801
